primary,oxydb_mac_gene_2012
Contig3110.0.g50,Contig3110.0.g50
Contig3111.0.g48,Contig3111.0.g48
Contig3115.0.g44,Contig3115.0.g44
Contig3115.0.g45,Contig3115.0.g45
Contig3117.0.g46,Contig3117.0.g46
Contig3117.0.g47,Contig3117.0.g47
Contig312.1.g101,Contig312.1.g101
Contig3120.0.1.g24,Contig3120.0.1.g24
Contig3121.0.g25,Contig3121.0.g25
Contig3121.0.g26,Contig3121.0.g26
Contig3122.0.g27,Contig3122.0.g27
Contig3123.0.g28,Contig3123.0.g28
Contig3123.0.g29,Contig3123.0.g29
Contig3126.0.g30,Contig3126.0.g30
Contig3127.0.3.g31,Contig3127.0.3.g31
Contig3128.0.g32,Contig3128.0.g32
Contig3129.0.g33,Contig3129.0.g33
Contig313.0.g56,Contig313.0.g56
Contig313.1.g102,Contig313.1.g102
Contig3130.0.g84,Contig3130.0.g84
Contig3130.0.g85,Contig3130.0.g85
Contig3131.0.g83,Contig3131.0.g83
Contig3132.0.g82,Contig3132.0.g82
Contig3134.0.g76,Contig3134.0.g76
Contig3135.0.g77,Contig3135.0.g77
Contig3135.0.g78,Contig3135.0.g78
Contig3136.0.g71,Contig3136.0.g71
Contig3136.0.g72,Contig3136.0.g72
Contig3137.0.g70,Contig3137.0.g70
Contig3139.0.g82,Contig3139.0.g82
Contig314.0.g49,Contig314.0.g49
Contig314.1.g103,Contig314.1.g103
Contig3141.0.g83,Contig3141.0.g83
Contig3142.0.g80,Contig3142.0.g80
Contig3143.0.g81,Contig3143.0.g81
Contig3144.0.g86,Contig3144.0.g86
Contig3146.0.0.g84,Contig3146.0.0.g84
Contig3147.0.0.g85,Contig3147.0.0.g85
Contig3148.0.g89,Contig3148.0.g89
Contig3149.0.g90,Contig3149.0.g90
Contig315.0.g48,Contig315.0.g48
Contig315.1.g104,Contig315.1.g104
Contig3151.0.g51,Contig3151.0.g51
Contig3151.0.g52,Contig3151.0.g52
Contig3152.0.g31,Contig3152.0.g31
Contig3153.0.0.g53,Contig3153.0.0.g53
Contig3153.0.0.g54,Contig3153.0.0.g54
Contig3155.0.g32,Contig3155.0.g32
Contig3156.0.g55,Contig3156.0.g55
Contig3157.0.g33,Contig3157.0.g33
Contig3159.0.g34,Contig3159.0.g34
Contig316.0.g51,Contig316.0.g51
Contig316.1.g105,Contig316.1.g105
Contig3160.0.2.g46,Contig3160.0.2.g46
Contig3163.0.g47,Contig3163.0.g47
Contig3164.0.g43,Contig3164.0.g43
Contig3166.0.g44,Contig3166.0.g44
Contig3167.0.g45,Contig3167.0.g45
Contig3168.0.g48,Contig3168.0.g48
Contig3168.0.g49,Contig3168.0.g49
Contig3169.0.g50,Contig3169.0.g50
Contig317.0.g50,Contig317.0.g50
Contig317.1.g106,Contig317.1.g106
Contig317.1.g107,Contig317.1.g107
Contig3170.0.0.g41,Contig3170.0.0.g41
Contig3171.0.g40,Contig3171.0.g40
Contig3172.0.g39,Contig3172.0.g39
Contig3174.0.g44,Contig3174.0.g44
Contig3175.0.g43,Contig3175.0.g43
Contig3176.0.1.g42,Contig3176.0.1.g42
Contig3179.0.g38,Contig3179.0.g38
Contig318.0.g61,Contig318.0.g61
Contig318.1.g108,Contig318.1.g108
Contig318.1.g109,Contig318.1.g109
Contig3180.0.g58,Contig3180.0.g58
Contig3181.0.g59,Contig3181.0.g59
Contig3183.0.g54,Contig3183.0.g54
Contig3183.0.g55,Contig3183.0.g55
Contig3183.0.g56,Contig3183.0.g56
Contig3183.0.g57,Contig3183.0.g57
Contig3184.0.g51,Contig3184.0.g51
Contig3185.0.g52,Contig3185.0.g52
Contig3186.0.g49,Contig3186.0.g49
Contig3187.0.g50,Contig3187.0.g50
Contig3188.0.g62,Contig3188.0.g62
Contig3189.0.g63,Contig3189.0.g63
Contig319.0.g57,Contig319.0.g57
Contig319.0.g58,Contig319.0.g58
Contig319.0.g59,Contig319.0.g59
Contig319.0.g60,Contig319.0.g60
Contig319.1.g110,Contig319.1.g110
Contig3190.0.0.g108,Contig3190.0.0.g108
Contig3190.0.0.g109,Contig3190.0.0.g109
Contig3191.0.g106,Contig3191.0.g106
Contig3191.0.g107,Contig3191.0.g107
Contig3192.0.g111,Contig3192.0.g111
Contig3193.0.g110,Contig3193.0.g110
Contig3194.0.0.g99,Contig3194.0.0.g99
Contig3194.0.1.g100,Contig3194.0.1.g100
Contig3195.0.g98,Contig3195.0.g98
Contig3196.0.g105,Contig3196.0.g105
Contig3197.0.g101,Contig3197.0.g101
Contig3197.0.g102,Contig3197.0.g102
Contig3197.0.g103,Contig3197.0.g103
Contig3197.0.g104,Contig3197.0.g104
Contig3199.0.g112,Contig3199.0.g112
Contig32.0.g51,Contig32.0.g51
Contig32.1.g113,Contig32.1.g113
Contig32.1.g114,Contig32.1.g114
Contig32.1.g115,Contig32.1.g115
Contig32.1.g116,Contig32.1.g116
Contig320.0.g87,Contig320.0.g87
Contig320.1.g111,Contig320.1.g111
Contig3200.0.g75,Contig3200.0.g75
Contig3202.0.g76,Contig3202.0.g76
Contig3204.0.g72,Contig3204.0.g72
Contig3205.0.g71,Contig3205.0.g71
Contig3206.0.g74,Contig3206.0.g74
Contig3207.0.g73,Contig3207.0.g73
Contig3208.0.g78,Contig3208.0.g78
Contig3209.0.g77,Contig3209.0.g77
Contig321.0.g88,Contig321.0.g88
Contig321.1.g112,Contig321.1.g112
Contig321.1.g113,Contig321.1.g113
Contig321.1.g114,Contig321.1.g114
Contig321.1.g115,Contig321.1.g115
Contig3210.0.g79,Contig3210.0.g79
Contig3212.0.g77,Contig3212.0.g77
Contig3213.0.g78,Contig3213.0.g78
Contig3214.0.g76,Contig3214.0.g76
Contig3216.0.g74,Contig3216.0.g74
Contig3217.0.g75,Contig3217.0.g75
Contig322.0.1.g89,Contig322.0.1.g89
Contig322.1.g116,Contig322.1.g116
Contig3220.0.g18,Contig3220.0.g18
Contig3221.0.g17,Contig3221.0.g17
Contig3222.0.g15,Contig3222.0.g15
Contig3222.0.g16,Contig3222.0.g16
Contig3223.0.g14,Contig3223.0.g14
Contig3226.0.g13,Contig3226.0.g13
Contig3227.0.g11,Contig3227.0.g11
Contig3227.0.g12,Contig3227.0.g12
Contig323.1.g117,Contig323.1.g117
Contig323.1.g118,Contig323.1.g118
Contig3230.0.g19,Contig3230.0.g19
Contig3232.0.g20,Contig3232.0.g20
Contig3233.0.g21,Contig3233.0.g21
Contig3234.0.g22,Contig3234.0.g22
Contig3235.0.g3,Contig3235.0.g3
Contig3236.0.g24,Contig3236.0.g24
Contig3237.0.g25,Contig3237.0.g25
Contig3238.0.g16,Contig3238.0.g16
Contig3239.0.1.g2,Contig3239.0.1.g2
Contig324.0.g33,Contig324.0.g33
Contig3240.0.g17,Contig3240.0.g17
Contig3241.0.g15,Contig3241.0.g15
Contig3241.0.g16,Contig3241.0.g16
Contig3242.0.g19,Contig3242.0.g19
Contig3243.0.g18,Contig3243.0.g18
Contig3246.0.g21,Contig3246.0.g21
Contig3246.0.g22,Contig3246.0.g22
Contig3247.0.g20,Contig3247.0.g20
Contig3248.0.g14,Contig3248.0.g14
Contig325.1.g119,Contig325.1.g119
Contig3250.0.g43,Contig3250.0.g43
Contig3251.0.g44,Contig3251.0.g44
Contig3252.0.g39,Contig3252.0.g39
Contig3253.0.g40,Contig3253.0.g40
Contig3253.0.g41,Contig3253.0.g41
Contig3253.0.g42,Contig3253.0.g42
Contig3256.0.g45,Contig3256.0.g45
Contig3256.0.g46,Contig3256.0.g46
Contig3257.0.g47,Contig3257.0.g47
Contig326.1.g120,Contig326.1.g120
Contig3262.0.g84,Contig3262.0.g84
Contig3263.0.g83,Contig3263.0.g83
Contig3265.0.g87,Contig3265.0.g87
Contig3265.0.g88,Contig3265.0.g88
Contig3265.0.g89,Contig3265.0.g89
Contig3266.0.g86,Contig3266.0.g86
Contig3267.0.0.g85,Contig3267.0.0.g85
Contig3268.0.g91,Contig3268.0.g91
Contig3269.0.g90,Contig3269.0.g90
Contig327.0.g86,Contig327.0.g86
Contig327.1.g121,Contig327.1.g121
Contig3270.0.g46,Contig3270.0.g46
Contig3270.0.g47,Contig3270.0.g47
Contig3271.0.g48,Contig3271.0.g48
Contig3272.0.g49,Contig3272.0.g49
Contig3272.0.g50,Contig3272.0.g50
Contig3273.0.g51,Contig3273.0.g51
Contig3273.0.g52,Contig3273.0.g52
Contig3274.0.g42,Contig3274.0.g42
Contig3275.0.g43,Contig3275.0.g43
Contig3276.0.g44,Contig3276.0.g44
Contig3277.0.g45,Contig3277.0.g45
Contig3279.0.3.g41,Contig3279.0.3.g41
Contig328.0.g83,Contig328.0.g83
Contig328.1.g122,Contig328.1.g122
Contig3280.0.g58,Contig3280.0.g58
Contig3281.0.g56,Contig3281.0.g56
Contig3281.0.g57,Contig3281.0.g57
Contig3282.0.g60,Contig3282.0.g60
Contig3283.0.g59,Contig3283.0.g59
Contig3285.0.1.g54,Contig3285.0.1.g54
Contig3285.0.1.g55,Contig3285.0.1.g55
Contig3289.0.1.g53,Contig3289.0.1.g53
Contig329.0.g84,Contig329.0.g84
Contig329.1.g123,Contig329.1.g123
Contig3291.0.g79,Contig3291.0.g79
Contig3293.0.g78,Contig3293.0.g78
Contig3294.0.g75,Contig3294.0.g75
Contig3295.0.g76,Contig3295.0.g76
Contig3295.0.g77,Contig3295.0.g77
Contig3296.0.g73,Contig3296.0.g73
Contig3297.0.g74,Contig3297.0.g74
Contig3298.0.g70,Contig3298.0.g70
Contig3299.0.g71,Contig3299.0.g71
Contig3299.0.g72,Contig3299.0.g72
Contig33.0.g50,Contig33.0.g50
Contig33.1.g117,Contig33.1.g117
Contig33.1.g118,Contig33.1.g118
Contig330.0.g66,Contig330.0.g66
Contig330.1.g124,Contig330.1.g124
Contig330.1.g125,Contig330.1.g125
Contig3300.0.g40,Contig3300.0.g40
Contig3300.0.g41,Contig3300.0.g41
Contig3301.0.g42,Contig3301.0.g42
Contig3302.0.g43,Contig3302.0.g43
Contig3303.0.g44,Contig3303.0.g44
Contig3303.0.g45,Contig3303.0.g45
Contig3306.0.g39,Contig3306.0.g39
Contig3309.0.g38,Contig3309.0.g38
Contig331.0.g65,Contig331.0.g65
Contig331.1.g126,Contig331.1.g126
Contig3310.0.0.g75,Contig3310.0.0.g75
Contig3311.0.g74,Contig3311.0.g74
Contig3312.0.g73,Contig3312.0.g73
Contig3314.0.g77,Contig3314.0.g77
Contig3316.0.g76,Contig3316.0.g76
Contig3318.0.g79,Contig3318.0.g79
Contig3318.0.g80,Contig3318.0.g80
Contig3319.0.g78,Contig3319.0.g78
Contig332.0.1.g64,Contig332.0.1.g64
Contig332.1.g127,Contig332.1.g127
Contig3320.0.g49,Contig3320.0.g49
Contig3322.0.g45,Contig3322.0.g45
Contig3322.0.g46,Contig3322.0.g46
Contig3323.0.0.g47,Contig3323.0.0.g47
Contig3323.0.0.g48,Contig3323.0.0.g48
Contig3324.0.1.g52,Contig3324.0.1.g52
Contig3325.0.g53,Contig3325.0.g53
Contig3326.0.g50,Contig3326.0.g50
Contig3327.0.1.g51,Contig3327.0.1.g51
Contig3329.0.g44,Contig3329.0.g44
Contig333.0.g63,Contig333.0.g63
Contig333.1.g128,Contig333.1.g128
Contig3330.0.g76,Contig3330.0.g76
Contig3331.0.g69,Contig3331.0.g69
Contig3332.0.g37,Contig3332.0.g37
Contig3333.0.g77,Contig3333.0.g77
Contig3333.0.g78,Contig3333.0.g78
Contig3334.0.g92,Contig3334.0.g92
Contig3334.0.g93,Contig3334.0.g93
Contig3336.0.g95,Contig3336.0.g95
Contig3337.0.g94,Contig3337.0.g94
Contig3338.0.g68,Contig3338.0.g68
Contig3339.0.0.g67,Contig3339.0.0.g67
Contig334.0.g70,Contig334.0.g70
Contig334.0.g71,Contig334.0.g71
Contig334.0.g72,Contig334.0.g72
Contig334.0.g73,Contig334.0.g73
Contig334.1.g129,Contig334.1.g129
Contig3340.0.g109,Contig3340.0.g109
Contig3341.0.g110,Contig3341.0.g110
Contig3342.0.g111,Contig3342.0.g111
Contig3343.0.g68,Contig3343.0.g68
Contig3346.0.g71,Contig3346.0.g71
Contig3347.0.g2,Contig3347.0.g2
Contig3348.0.g63,Contig3348.0.g63
Contig3349.0.g64,Contig3349.0.g64
Contig335.0.g69,Contig335.0.g69
Contig335.1.g130,Contig335.1.g130
Contig3351.0.g62,Contig3351.0.g62
Contig3351.0.g63,Contig3351.0.g63
Contig3352.0.g86,Contig3352.0.g86
Contig3353.0.1.g73,Contig3353.0.1.g73
Contig3354.0.g1,Contig3354.0.g1
Contig3354.0.g2,Contig3354.0.g2
Contig3356.0.1.g53,Contig3356.0.1.g53
Contig3356.0.1.g54,Contig3356.0.1.g54
Contig3357.0.g52,Contig3357.0.g52
Contig3359.0.g105,Contig3359.0.g105
Contig336.0.g68,Contig336.0.g68
Contig336.1.g131,Contig336.1.g131
Contig336.1.g132,Contig336.1.g132
Contig3360.0.g45,Contig3360.0.g45
Contig3364.0.g43,Contig3364.0.g43
Contig3365.0.g44,Contig3365.0.g44
Contig3366.0.g41,Contig3366.0.g41
Contig3367.0.g42,Contig3367.0.g42
Contig3368.0.g46,Contig3368.0.g46
Contig3369.0.g47,Contig3369.0.g47
Contig337.0.g67,Contig337.0.g67
Contig337.1.g133,Contig337.1.g133
Contig3370.0.g50,Contig3370.0.g50
Contig3370.0.g51,Contig3370.0.g51
Contig3370.0.g52,Contig3370.0.g52
Contig3371.0.0.g49,Contig3371.0.0.g49
Contig3372.0.g54,Contig3372.0.g54
Contig3372.0.g55,Contig3372.0.g55
Contig3373.0.g53,Contig3373.0.g53
Contig3375.0.g46,Contig3375.0.g46
Contig3376.0.g48,Contig3376.0.g48
Contig3377.0.g47,Contig3377.0.g47
Contig3378.0.g57,Contig3378.0.g57
Contig3379.0.g56,Contig3379.0.g56
Contig338.0.g62,Contig338.0.g62
Contig338.1.g134,Contig338.1.g134
Contig339.0.g60,Contig339.0.g60
Contig339.0.g61,Contig339.0.g61
Contig339.1.g135,Contig339.1.g135
Contig339.1.g136,Contig339.1.g136
Contig339.1.g137,Contig339.1.g137
Contig339.1.g138,Contig339.1.g138
Contig3391.0.g47,Contig3391.0.g47
Contig3392.0.g46,Contig3392.0.g46
Contig3393.0.g45,Contig3393.0.g45
Contig3394.0.g50,Contig3394.0.g50
Contig3396.0.0.g49,Contig3396.0.0.g49
Contig3397.0.g48,Contig3397.0.g48
Contig3398.0.g44,Contig3398.0.g44
Contig34.0.g45,Contig34.0.g45
Contig34.0.g46,Contig34.0.g46
Contig34.1.g119,Contig34.1.g119
Contig340.0.g81,Contig340.0.g81
Contig340.1.g139,Contig340.1.g139
Contig340.1.g140,Contig340.1.g140
Contig3400.0.0.g47,Contig3400.0.0.g47
Contig3401.0.g46,Contig3401.0.g46
Contig3402.0.g45,Contig3402.0.g45
Contig3404.0.g52,Contig3404.0.g52
Contig3405.0.1.g51,Contig3405.0.1.g51
Contig3406.0.g50,Contig3406.0.g50
Contig3407.0.1.g48,Contig3407.0.1.g48
Contig3407.0.1.g49,Contig3407.0.1.g49
Contig3408.0.g55,Contig3408.0.g55
Contig3409.0.0.g53,Contig3409.0.0.g53
Contig3409.0.0.g54,Contig3409.0.0.g54
Contig341.0.g82,Contig341.0.g82
Contig341.1.g1,Contig341.1.g1
Contig341.1.g2,Contig341.1.g2
Contig341.1.g3,Contig341.1.g3
Contig3410.0.g101,Contig3410.0.g101
Contig3411.0.g102,Contig3411.0.g102
Contig3412.0.g103,Contig3412.0.g103
Contig3414.0.1.g98,Contig3414.0.1.g98
Contig3415.0.g99,Contig3415.0.g99
Contig3417.0.g100,Contig3417.0.g100
Contig3418.0.g96,Contig3418.0.g96
Contig3419.0.g97,Contig3419.0.g97
Contig342.1.g4,Contig342.1.g4
Contig3421.0.g36,Contig3421.0.g36
Contig3422.0.g38,Contig3422.0.g38
Contig3424.0.g39,Contig3424.0.g39
Contig3426.0.g101,Contig3426.0.g101
Contig3427.0.g100,Contig3427.0.g100
Contig3429.0.g91,Contig3429.0.g91
Contig343.1.g5,Contig343.1.g5
Contig3430.0.0.g11,Contig3430.0.0.g11
Contig3434.0.g81,Contig3434.0.g81
Contig3434.0.g82,Contig3434.0.g82
Contig3435.0.g14,Contig3435.0.g14
Contig3437.0.g12,Contig3437.0.g12
Contig3438.0.g100,Contig3438.0.g100
Contig3439.0.g101,Contig3439.0.g101
Contig344.0.g85,Contig344.0.g85
Contig344.1.g6,Contig344.1.g6
Contig3440.0.g50,Contig3440.0.g50
Contig3441.0.g49,Contig3441.0.g49
Contig3442.0.g48,Contig3442.0.g48
Contig3443.0.g47,Contig3443.0.g47
Contig3444.0.g46,Contig3444.0.g46
Contig3447.0.g14,Contig3447.0.g14
Contig3448.0.g39,Contig3448.0.g39
Contig3448.0.g40,Contig3448.0.g40
Contig3449.0.g38,Contig3449.0.g38
Contig345.1.g7,Contig345.1.g7
Contig345.1.g8,Contig345.1.g8
Contig3451.0.g102,Contig3451.0.g102
Contig3452.0.g103,Contig3452.0.g103
Contig3453.0.g99,Contig3453.0.g99
Contig3454.0.g104,Contig3454.0.g104
Contig3456.0.g105,Contig3456.0.g105
Contig3457.0.g106,Contig3457.0.g106
Contig3458.0.g94,Contig3458.0.g94
Contig346.1.g9,Contig346.1.g9
Contig3461.0.1.g78,Contig3461.0.1.g78
Contig3462.0.g79,Contig3462.0.g79
Contig3464.0.g74,Contig3464.0.g74
Contig3464.0.g75,Contig3464.0.g75
Contig3465.0.g73,Contig3465.0.g73
Contig3466.0.g77,Contig3466.0.g77
Contig3467.0.g76,Contig3467.0.g76
Contig3468.0.g82,Contig3468.0.g82
Contig3469.0.0.g80,Contig3469.0.0.g80
Contig3469.0.0.g81,Contig3469.0.0.g81
Contig347.0.g83,Contig347.0.g83
Contig347.0.g84,Contig347.0.g84
Contig347.1.g10,Contig347.1.g10
Contig347.1.g11,Contig347.1.g11
Contig347.1.g12,Contig347.1.g12
Contig3470.0.g100,Contig3470.0.g100
Contig3470.0.g101,Contig3470.0.g101
Contig3472.0.g97,Contig3472.0.g97
Contig3472.0.g98,Contig3472.0.g98
Contig3473.0.g99,Contig3473.0.g99
Contig3474.0.g95,Contig3474.0.g95
Contig3475.0.2.g96,Contig3475.0.2.g96
Contig3476.0.g92,Contig3476.0.g92
Contig3476.0.g93,Contig3476.0.g93
Contig3477.0.g94,Contig3477.0.g94
Contig3478.0.g102,Contig3478.0.g102
Contig348.1.g13,Contig348.1.g13
Contig3481.0.g60,Contig3481.0.g60
Contig3483.0.g59,Contig3483.0.g59
Contig3484.0.g62,Contig3484.0.g62
Contig3485.0.g61,Contig3485.0.g61
Contig3489.0.g58,Contig3489.0.g58
Contig349.0.g79,Contig349.0.g79
Contig349.1.g14,Contig349.1.g14
Contig3490.0.g101,Contig3490.0.g101
Contig3491.0.g37,Contig3491.0.g37
Contig3492.0.g103,Contig3492.0.g103
Contig3493.0.g39,Contig3493.0.g39
Contig3494.0.g98,Contig3494.0.g98
Contig3495.0.g34,Contig3495.0.g34
Contig3496.0.g100,Contig3496.0.g100
Contig3497.0.g35,Contig3497.0.g35
Contig3499.0.g105,Contig3499.0.g105
Contig35.0.g44,Contig35.0.g44
Contig35.1.g120,Contig35.1.g120
Contig35.1.g121,Contig35.1.g121
Contig350.1.g15,Contig350.1.g15
Contig3500.0.0.g26,Contig3500.0.0.g26
Contig3501.0.g27,Contig3501.0.g27
Contig3502.0.g24,Contig3502.0.g24
Contig3503.0.g25,Contig3503.0.g25
Contig3505.0.1.g30,Contig3505.0.1.g30
Contig3506.0.g28,Contig3506.0.g28
Contig3507.0.0.g29,Contig3507.0.0.g29
Contig3508.0.g23,Contig3508.0.g23
Contig351.0.g97,Contig351.0.g97
Contig351.1.g16,Contig351.1.g16
Contig3511.0.g9,Contig3511.0.g9
Contig3512.0.g11,Contig3512.0.g11
Contig3513.0.g10,Contig3513.0.g10
Contig3514.0.g13,Contig3514.0.g13
Contig3515.0.g12,Contig3515.0.g12
Contig3516.0.g37,Contig3516.0.g37
Contig3517.0.g36,Contig3517.0.g36
Contig3519.0.g29,Contig3519.0.g29
Contig352.0.g99,Contig352.0.g99
Contig352.1.g17,Contig352.1.g17
Contig3521.0.g38,Contig3521.0.g38
Contig3522.0.g39,Contig3522.0.g39
Contig3523.0.g40,Contig3523.0.g40
Contig3524.0.g37,Contig3524.0.g37
Contig3528.0.g35,Contig3528.0.g35
Contig3529.0.g36,Contig3529.0.g36
Contig353.0.g98,Contig353.0.g98
Contig353.1.g18,Contig353.1.g18
Contig3530.0.g66,Contig3530.0.g66
Contig3531.0.g65,Contig3531.0.g65
Contig3532.0.g64,Contig3532.0.g64
Contig3534.0.g69,Contig3534.0.g69
Contig3536.0.g68,Contig3536.0.g68
Contig3537.0.g67,Contig3537.0.g67
Contig3538.0.g71,Contig3538.0.g71
Contig3539.0.2.g70,Contig3539.0.2.g70
Contig354.0.g100,Contig354.0.g100
Contig354.1.g19,Contig354.1.g19
Contig3540.0.0.g89,Contig3540.0.0.g89
Contig3540.0.1.g90,Contig3540.0.1.g90
Contig3541.0.g91,Contig3541.0.g91
Contig3542.0.g86,Contig3542.0.g86
Contig3543.0.g87,Contig3543.0.g87
Contig3543.0.g88,Contig3543.0.g88
Contig3544.0.g84,Contig3544.0.g84
Contig3546.0.g82,Contig3546.0.g82
Contig3547.0.g83,Contig3547.0.g83
Contig3548.0.g94,Contig3548.0.g94
Contig3548.0.g95,Contig3548.0.g95
Contig3549.0.g96,Contig3549.0.g96
Contig355.1.g20,Contig355.1.g20
Contig3550.0.g84,Contig3550.0.g84
Contig3550.0.g85,Contig3550.0.g85
Contig3551.0.g83,Contig3551.0.g83
Contig3552.0.0.g87,Contig3552.0.0.g87
Contig3552.0.0.g88,Contig3552.0.0.g88
Contig3552.0.0.g89,Contig3552.0.0.g89
Contig3553.0.g86,Contig3553.0.g86
Contig3554.0.1.g79,Contig3554.0.1.g79
Contig3556.0.g82,Contig3556.0.g82
Contig3557.0.g80,Contig3557.0.g80
Contig3557.0.g81,Contig3557.0.g81
Contig3558.0.g92,Contig3558.0.g92
Contig3559.0.g91,Contig3559.0.g91
Contig356.0.g103,Contig356.0.g103
Contig356.1.g21,Contig356.1.g21
Contig3560.0.g8,Contig3560.0.g8
Contig3562.0.g9,Contig3562.0.g9
Contig3563.0.0.g10,Contig3563.0.0.g10
Contig3565.0.g11,Contig3565.0.g11
Contig3566.0.g12,Contig3566.0.g12
Contig3567.0.g13,Contig3567.0.g13
Contig3569.0.g7,Contig3569.0.g7
Contig357.0.g101,Contig357.0.g101
Contig357.0.g102,Contig357.0.g102
Contig357.1.g22,Contig357.1.g22
Contig3571.0.g78,Contig3571.0.g78
Contig3572.0.g77,Contig3572.0.g77
Contig3573.0.g76,Contig3573.0.g76
Contig3574.0.g75,Contig3574.0.g75
Contig3575.0.g74,Contig3575.0.g74
Contig3577.0.g73,Contig3577.0.g73
Contig3579.0.g71,Contig3579.0.g71
Contig358.0.g96,Contig358.0.g96
Contig358.1.g23,Contig358.1.g23
Contig3580.0.g81,Contig3580.0.g81
Contig3582.0.g79,Contig3582.0.g79
Contig3582.0.g80,Contig3582.0.g80
Contig3584.0.g85,Contig3584.0.g85
Contig3585.0.0.g86,Contig3585.0.0.g86
Contig3585.0.1.g87,Contig3585.0.1.g87
Contig3586.0.g82,Contig3586.0.g82
Contig3587.0.g83,Contig3587.0.g83
Contig3587.0.g84,Contig3587.0.g84
Contig3589.0.g88,Contig3589.0.g88
Contig359.0.g95,Contig359.0.g95
Contig359.1.g24,Contig359.1.g24
Contig359.1.g25,Contig359.1.g25
Contig3590.0.g84,Contig3590.0.g84
Contig3591.0.g83,Contig3591.0.g83
Contig3592.0.g86,Contig3592.0.g86
Contig3593.0.g85,Contig3593.0.g85
Contig3594.0.g87,Contig3594.0.g87
Contig3596.0.g89,Contig3596.0.g89
Contig3597.0.g88,Contig3597.0.g88
Contig3598.0.1.g92,Contig3598.0.1.g92
Contig3599.0.g90,Contig3599.0.g90
Contig3599.0.g91,Contig3599.0.g91
Contig36.1.g122,Contig36.1.g122
Contig36.1.g123,Contig36.1.g123
Contig36.1.g124,Contig36.1.g124
Contig360.0.g44,Contig360.0.g44
Contig360.1.g26,Contig360.1.g26
Contig360.1.g27,Contig360.1.g27
Contig360.1.g28,Contig360.1.g28
Contig3600.0.g61,Contig3600.0.g61
Contig3602.0.g5,Contig3602.0.g5
Contig3602.0.g6,Contig3602.0.g6
Contig3602.0.g7,Contig3602.0.g7
Contig3603.0.1.g83,Contig3603.0.1.g83
Contig3604.0.g18,Contig3604.0.g18
Contig3607.0.g19,Contig3607.0.g19
Contig3608.0.1.g15,Contig3608.0.1.g15
Contig361.1.g29,Contig361.1.g29
Contig361.1.g30,Contig361.1.g30
Contig3610.0.g112,Contig3610.0.g112
Contig3613.0.g111,Contig3613.0.g111
Contig3615.0.g45,Contig3615.0.g45
Contig3616.0.0.g39,Contig3616.0.0.g39
Contig362.1.g31,Contig362.1.g31
Contig3620.0.g25,Contig3620.0.g25
Contig3622.0.g24,Contig3622.0.g24
Contig3623.0.g23,Contig3623.0.g23
Contig3624.0.g28,Contig3624.0.g28
Contig3625.0.g27,Contig3625.0.g27
Contig3627.0.g26,Contig3627.0.g26
Contig3628.0.g22,Contig3628.0.g22
Contig3629.0.g21,Contig3629.0.g21
Contig363.1.g32,Contig363.1.g32
Contig3631.0.g6,Contig3631.0.g6
Contig3631.0.g7,Contig3631.0.g7
Contig3632.0.g8,Contig3632.0.g8
Contig3634.0.g56,Contig3634.0.g56
Contig3635.0.g4,Contig3635.0.g4
Contig3636.0.1.g2,Contig3636.0.1.g2
Contig3637.0.g5,Contig3637.0.g5
Contig3639.0.g11,Contig3639.0.g11
Contig364.0.g45,Contig364.0.g45
Contig364.1.g33,Contig364.1.g33
Contig3640.0.g80,Contig3640.0.g80
Contig3642.0.g81,Contig3642.0.g81
Contig3644.0.g77,Contig3644.0.g77
Contig3645.0.g76,Contig3645.0.g76
Contig3646.0.g79,Contig3646.0.g79
Contig3647.0.g78,Contig3647.0.g78
Contig3648.0.g74,Contig3648.0.g74
Contig3649.0.g73,Contig3649.0.g73
Contig365.0.g46,Contig365.0.g46
Contig365.1.g34,Contig365.1.g34
Contig3650.0.g112,Contig3650.0.g112
Contig3651.0.g113,Contig3651.0.g113
Contig3652.0.g109,Contig3652.0.g109
Contig3653.0.g110,Contig3653.0.g110
Contig3653.0.g111,Contig3653.0.g111
Contig3654.0.g108,Contig3654.0.g108
Contig3655.0.g104,Contig3655.0.g104
Contig3656.0.g106,Contig3656.0.g106
Contig3657.0.g107,Contig3657.0.g107
Contig3658.0.g99,Contig3658.0.g99
Contig3659.0.g100,Contig3659.0.g100
Contig366.0.g47,Contig366.0.g47
Contig366.1.g35,Contig366.1.g35
Contig366.1.g36,Contig366.1.g36
Contig3660.0.g75,Contig3660.0.g75
Contig3661.0.g74,Contig3661.0.g74
Contig3662.0.g73,Contig3662.0.g73
Contig3663.0.g72,Contig3663.0.g72
Contig3664.0.g71,Contig3664.0.g71
Contig3667.0.g70,Contig3667.0.g70
Contig3668.0.g76,Contig3668.0.g76
Contig367.0.1.g48,Contig367.0.1.g48
Contig367.0.1.g49,Contig367.0.1.g49
Contig367.0.1.g50,Contig367.0.1.g50
Contig367.1.g37,Contig367.1.g37
Contig367.1.g38,Contig367.1.g38
Contig367.1.g39,Contig367.1.g39
Contig3670.0.g103,Contig3670.0.g103
Contig3673.0.g104,Contig3673.0.g104
Contig3674.0.g105,Contig3674.0.g105
Contig3675.0.g106,Contig3675.0.g106
Contig3676.0.g1,Contig3676.0.g1
Contig3676.0.g2,Contig3676.0.g2
Contig3679.0.g3,Contig3679.0.g3
