primary,oxydb_mac_gene_2020
g4121,g4121
g30004,g30004
g7409,g7409
g47090,g47090
g42211,g42211
g44193,g44193
g34674,g34674
g13730,g13730
g19298,g19298
g174,g174
g7889,g7889
g47463,g47463
g47464,g47464
g42238,g42238
g14946,g14946
g14947,g14947
g32090,g32090
g32091,g32091
g48099,g48099
g48100,g48100
g5459,g5459
g5460,g5460
g20751,g20751
g483,g483
g6487,g6487
g33464,g33464
g43081,g43081
g35052,g35052
g43237,g43237
g31795,g31795
g858,g858
g6276,g6276
g15178,g15178
g14086,g14086
g38925,g38925
g25539,g25539
g43457,g43457
g43458,g43458
g43459,g43459
g43460,g43460
g45579,g45579
g44683,g44683
g34569,g34569
g21417,g21417
g12447,g12447
g12398,g12398
g12408,g12408
g12431,g12431
g12403,g12403
g12413,g12413
g12456,g12456
g12418,g12418
g12439,g12439
g33983,g33983
g34006,g34006
g43964,g43964
g24572,g24572
g9298,g9298
g17083,g17083
g34178,g34178
g39062,g39062
g45791,g45791
g44411,g44411
g38913,g38913
g17088,g17088
g43240,g43240
g22938,g22938
g23733,g23733
g22954,g22954
g22943,g22943
g22960,g22960
g22961,g22961
g27846,g27846
g44615,g44615
g40108,g40108
g22491,g22491
g39985,g39985
g39986,g39986
g5691,g5691
g5692,g5692
g11248,g11248
g27972,g27972
g46217,g46217
g29706,g29706
g45456,g45456
g45457,g45457
g22911,g22911
g25002,g25002
g44836,g44836
g34147,g34147
g15221,g15221
g19675,g19675
g21132,g21132
g43483,g43483
g43484,g43484
g20427,g20427
g20428,g20428
g26871,g26871
g26872,g26872
g26866,g26866
g41281,g41281
g43413,g43413
g14082,g14082
g26963,g26963
g3965,g3965
g43631,g43631
g40645,g40645
g11574,g11574
g11575,g11575
g36146,g36146
g36147,g36147
g36157,g36157
g40595,g40595
g25721,g25721
g8578,g8578
g43101,g43101
g10424,g10424
g16743,g16743
g46594,g46594
g7327,g7327
g19601,g19601
g42895,g42895
g42896,g42896
g36108,g36108
g36109,g36109
g35839,g35839
g35840,g35840
g14577,g14577
g14578,g14578
g28772,g28772
g28773,g28773
g44082,g44082
g5413,g5413
g10979,g10979
g28532,g28532
g12247,g12247
g19953,g19953
g13321,g13321
g2269,g2269
g44960,g44960
g44961,g44961
g33924,g33924
g33925,g33925
g24882,g24882
g44083,g44083
g7178,g7178
g7179,g7179
g7180,g7180
g28685,g28685
g28686,g28686
g28687,g28687
g9274,g9274
g47467,g47467
g47468,g47468
g47469,g47469
g42321,g42321
g14083,g14083
g37353,g37353
g15959,g15959
g2512,g2512
g15954,g15954
g18395,g18395
g40410,g40410
g30620,g30620
g30621,g30621
g21359,g21359
g30536,g30536
g16057,g16057
g16054,g16054
g45604,g45604
g40546,g40546
g41565,g41565
g2328,g2328
g11275,g11275
g43866,g43866
g16760,g16760
g47588,g47588
g47589,g47589
g32617,g32617
g32618,g32618
g42112,g42112
g12335,g12335
g25691,g25691
g45897,g45897
g45337,g45337
g42128,g42128
g6069,g6069
g6096,g6096
g26244,g26244
g42771,g42771
g42772,g42772
g39801,g39801
g45068,g45068
g11643,g11643
g15504,g15504
g47781,g47781
g25591,g25591
g25592,g25592
g18459,g18459
g23588,g23588
g32265,g32265
g31586,g31586
g33186,g33186
g41038,g41038
g40839,g40839
g44668,g44668
g46126,g46126
g46127,g46127
g8546,g8546
g8547,g8547
g25704,g25704
g25705,g25705
g8533,g8533
g42763,g42763
g23551,g23551
g15934,g15934
g24953,g24953
g24954,g24954
g41406,g41406
g41407,g41407
g39259,g39259
g44532,g44532
g44533,g44533
g44534,g44534
g44535,g44535
g47707,g47707
g43410,g43410
g14305,g14305
g31184,g31184
g36494,g36494
g26168,g26168
g40309,g40309
g21117,g21117
g42028,g42028
g25937,g25937
g26335,g26335
g42138,g42138
g32208,g32208
g29671,g29671
g19124,g19124
g41040,g41040
g39056,g39056
g26188,g26188
g20885,g20885
g20889,g20889
g7118,g7118
g28117,g28117
g28118,g28118
g28119,g28119
g32300,g32300
g32301,g32301
g32302,g32302
g32313,g32313
g32314,g32314
g32315,g32315
g32316,g32316
g32268,g32268
g32269,g32269
g32270,g32270
g32256,g32256
g32257,g32257
g32288,g32288
g32289,g32289
g32322,g32322
g32323,g32323
g32327,g32327
g32328,g32328
g38615,g38615
g41147,g41147
g17035,g17035
g44888,g44888
g29196,g29196
g33680,g33680
g46256,g46256
g46012,g46012
g37343,g37343
g15784,g15784
g15786,g15786
g15790,g15790
g13249,g13249
g9199,g9199
g41180,g41180
g25938,g25938
g25939,g25939
g25940,g25940
g25941,g25941
g45843,g45843
g42812,g42812
g41051,g41051
g30625,g30625
g34353,g34353
g34354,g34354
g22620,g22620
g28562,g28562
g32729,g32729
g7888,g7888
g30041,g30041
g30042,g30042
g28331,g28331
g18841,g18841
g45975,g45975
g45976,g45976
g880,g880
g881,g881
g17568,g17568
g17569,g17569
g45062,g45062
g45063,g45063
g36741,g36741
g5757,g5757
g46340,g46340
g24544,g24544
g27710,g27710
g42486,g42486
g3037,g3037
g12830,g12830
g25060,g25060
g38530,g38530
g4193,g4193
g47788,g47788
g10603,g10603
g9739,g9739
g327,g327
g328,g328
g46505,g46505
g13747,g13747
g19688,g19688
g19689,g19689
g9951,g9951
g9952,g9952
g22115,g22115
g44506,g44506
g32726,g32726
g9334,g9334
g29171,g29171
g44931,g44931
g41412,g41412
g37153,g37153
g37154,g37154
g36046,g36046
g38037,g38037
g48154,g48154
g31788,g31788
g24305,g24305
g43362,g43362
g22344,g22344
g44718,g44718
g20339,g20339
g17785,g17785
g17781,g17781
g30425,g30425
g17791,g17791
g30429,g30429
g41799,g41799
g41823,g41823
g28382,g28382
g40018,g40018
g41350,g41350
g19974,g19974
g47211,g47211
g41745,g41745
g6619,g6619
g40305,g40305
g42593,g42593
g13045,g13045
g30009,g30009
g41370,g41370
g35778,g35778
g40814,g40814
g40815,g40815
g14943,g14943
g5122,g5122
g12481,g12481
g12482,g12482
g6823,g6823
g6824,g6824
g6820,g6820
g6821,g6821
g28727,g28727
g37906,g37906
g37907,g37907
g7663,g7663
g7664,g7664
g13401,g13401
g36765,g36765
g42521,g42521
g42522,g42522
g42523,g42523
g40913,g40913
g41110,g41110
g32844,g32844
g1261,g1261
g45098,g45098
g5792,g5792
g31312,g31312
g31313,g31313
g36625,g36625
g23081,g23081
g23082,g23082
g23084,g23084
g23085,g23085
g36627,g36627
g1591,g1591
g7845,g7845
g7846,g7846
g22377,g22377
g27900,g27900
g18330,g18330
g18337,g18337
g18363,g18363
g18383,g18383
g18384,g18384
g21031,g21031
g17228,g17228
g21039,g21039
g10643,g10643
g10644,g10644
g10653,g10653
g10654,g10654
g10687,g10687
g10688,g10688
g44597,g44597
g44598,g44598
g43351,g43351
g38496,g38496
g4170,g4170
g4189,g4189
g39031,g39031
g39032,g39032
g3657,g3657
g3658,g3658
g3672,g3672
g3673,g3673
g6894,g6894
g6895,g6895
g15857,g15857
g15858,g15858
g44148,g44148
g8169,g8169
g26643,g26643
g10859,g10859
g14819,g14819
g14820,g14820
g24796,g24796
g24797,g24797
g40495,g40495
g15994,g15994
g15798,g15798
g23667,g23667
g2234,g2234
g25277,g25277
g45621,g45621
g38638,g38638
g38639,g38639
g38640,g38640
g35043,g35043
g35044,g35044
g35045,g35045
g38958,g38958
g38959,g38959
g33364,g33364
g33365,g33365
g35060,g35060
g35061,g35061
g41116,g41116
g45092,g45092
g35864,g35864
g5284,g5284
g5293,g5293
g5324,g5324
g5314,g5314
g30616,g30616
g31501,g31501
g31502,g31502
g7428,g7428
g7429,g7429
g34202,g34202
g34203,g34203
g34196,g34196
g31458,g31458
g20957,g20957
g20958,g20958
g26557,g26557
g26558,g26558
g26569,g26569
g10901,g10901
g47353,g47353
g47354,g47354
g47355,g47355
g38644,g38644
g38645,g38645
g38646,g38646
g38336,g38336
g22169,g22169
g10394,g10394
g46174,g46174
g40447,g40447
g40448,g40448
g21266,g21266
g36732,g36732
g33383,g33383
g4933,g4933
g4940,g4940
g41694,g41694
g35168,g35168
g26268,g26268
g3497,g3497
g5615,g5615
g5616,g5616
g19855,g19855
g19856,g19856
g5624,g5624
g5625,g5625
g46506,g46506
g4947,g4947
g23140,g23140
g38329,g38329
g38330,g38330
g5045,g5045
g5046,g5046
g14144,g14144
g14145,g14145
g14149,g14149
g14150,g14150
g12985,g12985
g39330,g39330
g48101,g48101
g24127,g24127
g32246,g32246
g46104,g46104
g24082,g24082
g24500,g24500
g20169,g20169
g1269,g1269
g47988,g47988
g41355,g41355
g35762,g35762
g16033,g16033
g45521,g45521
g26132,g26132
g13383,g13383
g13387,g13387
g13392,g13392
g13398,g13398
g13406,g13406
g16895,g16895
g5558,g5558
g42303,g42303
g41688,g41688
g45802,g45802
g42875,g42875
g42876,g42876
g44101,g44101
g38894,g38894
g21231,g21231
g21245,g21245
g46044,g46044
g43207,g43207
g43028,g43028
g45253,g45253
g45254,g45254
g48177,g48177
g23755,g23755
g25092,g25092
g47997,g47997
g13971,g13971
g11677,g11677
g21327,g21327
g26203,g26203
g30840,g30840
g30841,g30841
g18617,g18617
g18618,g18618
g18609,g18609
g18631,g18631
g18632,g18632
g37724,g37724
g35600,g35600
g41885,g41885
g13219,g13219
g23916,g23916
g40567,g40567
g29531,g29531
g25454,g25454
g25455,g25455
g8093,g8093
g9292,g9292
g40743,g40743
g33262,g33262
g44467,g44467
g43943,g43943
g43944,g43944
g43945,g43945
g16268,g16268
g16269,g16269
g16270,g16270
g31030,g31030
g31031,g31031
g31032,g31032
g16286,g16286
g16287,g16287
g28294,g28294
g11907,g11907
g38000,g38000
g38398,g38398
g3918,g3918
g40240,g40240
g41786,g41786
g45404,g45404
g46177,g46177
g46934,g46934
g44392,g44392
g28395,g28395
g28396,g28396
g28397,g28397
g21136,g21136
g21137,g21137
g4655,g4655
g4656,g4656
g48109,g48109
g48110,g48110
g43363,g43363
g47356,g47356
g47357,g47357
g24700,g24700
g2617,g2617
g42728,g42728
g46431,g46431
g16616,g16616
g12014,g12014
g45942,g45942
g45943,g45943
g37896,g37896
g1932,g1932
g1942,g1942
g44474,g44474
g27970,g27970
g34427,g34427
g44125,g44125
g9129,g9129
g33064,g33064
g33065,g33065
g7551,g7551
g7552,g7552
g34373,g34373
g622,g622
g35336,g35336
g37873,g37873
g11572,g11572
g17558,g17558
g43764,g43764
g11115,g11115
g15333,g15333
g15334,g15334
g4173,g4173
g4174,g4174
g47144,g47144
g13167,g13167
g14197,g14197
g14198,g14198
g23268,g23268
g23269,g23269
g7147,g7147
g15808,g15808
g24008,g24008
g23999,g23999
g23990,g23990
g24024,g24024
g24017,g24017
g24015,g24015
g4750,g4750
g7578,g7578
g39886,g39886
g15694,g15694
g15701,g15701
g42336,g42336
g37860,g37860
g37861,g37861
g38257,g38257
g38258,g38258
g34903,g34903
g34904,g34904
g40113,g40113
g2156,g2156
g43037,g43037
g13343,g13343
g3718,g3718
g45756,g45756
g46912,g46912
g16494,g16494
g12815,g12815
g12816,g12816
g23342,g23342
g1722,g1722
g41575,g41575
g2188,g2188
g40337,g40337
g40338,g40338
g27076,g27076
g24250,g24250
g24261,g24261
g13867,g13867
g29444,g29444
g9750,g9750
g29447,g29447
g46072,g46072
g13464,g13464
g13465,g13465
g20394,g20394
g20395,g20395
g20411,g20411
g20412,g20412
g20444,g20444
g20445,g20445
g46913,g46913
g42020,g42020
g11273,g11273
g44787,g44787
g14605,g14605
g11859,g11859
g14611,g14611
g4085,g4085
g26828,g26828
g40275,g40275
g39157,g39157
g45789,g45789
g7145,g7145
g1533,g1533
g4822,g4822
g36819,g36819
g17874,g17874
g3398,g3398
g42044,g42044
g46733,g46733
g39094,g39094
g31296,g31296
g19388,g19388
g14480,g14480
g17131,g17131
g43898,g43898
g32287,g32287
g31403,g31403
g44417,g44417
g36472,g36472
g37876,g37876
g24840,g24840
g40786,g40786
g40787,g40787
g7643,g7643
g27204,g27204
g32261,g32261
g32262,g32262
g32263,g32263
g32264,g32264
g20847,g20847
g4450,g4450
g8442,g8442
g35860,g35860
g35861,g35861
g26647,g26647
g25385,g25385
g44031,g44031
g14911,g14911
g12992,g12992
g39106,g39106
g20476,g20476
g30401,g30401
g45247,g45247
g6146,g6146
g28094,g28094
g16819,g16819
g39913,g39913
g39914,g39914
g11043,g11043
g11044,g11044
g7653,g7653
g7654,g7654
g10965,g10965
g10966,g10966
g4009,g4009
g43614,g43614
g36739,g36739
g43333,g43333
g24903,g24903
g6016,g6016
g37603,g37603
g37604,g37604
g44882,g44882
g44883,g44883
g47276,g47276
g47277,g47277
g47278,g47278
g41146,g41146
g45236,g45236
g22190,g22190
g22160,g22160
g22174,g22174
g46546,g46546
g1,g1
g25897,g25897
g43397,g43397
g15489,g15489
g19445,g19445
g33366,g33366
g11551,g11551
g36124,g36124
g33426,g33426
g47725,g47725
g47726,g47726
g29662,g29662
g37869,g37869
g42411,g42411
g26496,g26496
g30550,g30550
g4627,g4627
g4628,g4628
g10641,g10641
g10642,g10642
g41762,g41762
g34181,g34181
g14355,g14355
g21809,g21809
g21810,g21810
g24371,g24371
g24372,g24372
g42995,g42995
g18299,g18299
g18278,g18278
g42229,g42229
g45040,g45040
g45041,g45041
g39429,g39429
g38461,g38461
g46815,g46815
g11964,g11964
g11976,g11976
g35400,g35400
g33770,g33770
g35459,g35459
g26752,g26752
g1538,g1538
g38335,g38335
g40010,g40010
g18814,g18814
g1519,g1519
g39058,g39058
g35046,g35046
g44013,g44013
g44884,g44884
g12543,g12543
g46518,g46518
g5835,g5835
g45770,g45770
g42308,g42308
g45669,g45669
g10471,g10471
g46908,g46908
g46909,g46909
g14965,g14965
g12725,g12725
g42496,g42496
g42497,g42497
g45985,g45985
g45986,g45986
g45987,g45987
g45988,g45988
g24328,g24328
g24329,g24329
g24330,g24330
g2937,g2937
g2938,g2938
g2939,g2939
g2952,g2952
g2949,g2949
g2950,g2950
g2957,g2957
g2960,g2960
g44233,g44233
g44234,g44234
g24821,g24821
g24822,g24822
g14835,g14835
g14836,g14836
g14748,g14748
g32283,g32283
g43316,g43316
g2192,g2192
g42111,g42111
g41205,g41205
g40952,g40952
g38404,g38404
g27460,g27460
g20137,g20137
g27033,g27033
g47675,g47675
g47676,g47676
g6979,g6979
g6980,g6980
g24366,g24366
g24367,g24367
g24359,g24359
g22814,g22814
g22503,g22503
g44238,g44238
g28677,g28677
g19730,g19730
g17451,g17451
g21072,g21072
g42283,g42283
g42480,g42480
g40052,g40052
g14937,g14937
g42515,g42515
g41122,g41122
g20345,g20345
g34419,g34419
g47825,g47825
g47826,g47826
g34618,g34618
g34619,g34619
g44123,g44123
g15603,g15603
g19241,g19241
g46170,g46170
g9260,g9260
g8084,g8084
g46071,g46071
g35731,g35731
g11869,g11869
g45675,g45675
g23190,g23190
g28929,g28929
g26894,g26894
g20458,g20458
g43529,g43529
g21324,g21324
g35449,g35449
g21340,g21340
g21335,g21335
g21348,g21348
g23400,g23400
g23401,g23401
g30538,g30538
g10024,g10024
g10025,g10025
g15923,g15923
g943,g943
g45899,g45899
g45900,g45900
g38392,g38392
g38393,g38393
g25686,g25686
g25687,g25687
g43674,g43674
g45708,g45708
g46090,g46090
g43049,g43049
g34324,g34324
g34089,g34089
g27068,g27068
g44366,g44366
g14839,g14839
g30924,g30924
g21857,g21857
g39214,g39214
g39215,g39215
g12013,g12013
g22982,g22982
g22987,g22987
g43925,g43925
g43926,g43926
g42738,g42738
g42739,g42739
g21232,g21232
g30165,g30165
g12922,g12922
g46723,g46723
g6451,g6451
g6452,g6452
g6453,g6453
g37112,g37112
g28847,g28847
g44028,g44028
g43869,g43869
g43870,g43870
g9378,g9378
g40358,g40358
g40359,g40359
g7065,g7065
g7066,g7066
g24289,g24289
g24290,g24290
g24299,g24299
g18640,g18640
g46637,g46637
g46638,g46638
g46639,g46639
g19567,g19567
g46668,g46668
g11473,g11473
g18992,g18992
g7318,g7318
g15027,g15027
g7321,g7321
g7329,g7329
g36080,g36080
g2059,g2059
g2060,g2060
g2032,g2032
g2038,g2038
g2044,g2044
g22572,g22572
g45196,g45196
g44081,g44081
g46829,g46829
g24162,g24162
g1616,g1616
g1623,g1623
g24531,g24531
g10850,g10850
g28488,g28488
g45198,g45198
g42277,g42277
g45418,g45418
g18149,g18149
g2011,g2011
g3760,g3760
g18930,g18930
g39025,g39025
g18689,g18689
g39281,g39281
g46083,g46083
g10480,g10480
g21397,g21397
g47816,g47816
g47817,g47817
g34824,g34824
g27426,g27426
g27438,g27438
g27439,g27439
g14236,g14236
g14237,g14237
g4038,g4038
g4039,g4039
g16183,g16183
g2915,g2915
g44192,g44192
g26199,g26199
g4396,g4396
g44617,g44617
g6672,g6672
g36835,g36835
g36836,g36836
g21045,g21045
g21046,g21046
g21047,g21047
g26001,g26001
g26002,g26002
g26003,g26003
g21052,g21052
g42640,g42640
g6699,g6699
g38838,g38838
g38839,g38839
g38840,g38840
g46316,g46316
g2760,g2760
g2793,g2793
g31672,g31672
g31676,g31676
g11985,g11985
g5708,g5708
g46460,g46460
g7594,g7594
g7595,g7595
g27153,g27153
g27154,g27154
g11543,g11543
g44347,g44347
g18927,g18927
g4374,g4374
g26262,g26262
g26263,g26263
g36633,g36633
g36634,g36634
g16570,g16570
g16571,g16571
g38962,g38962
g38963,g38963
g17494,g17494
g17495,g17495
g43106,g43106
g23528,g23528
g1049,g1049
g41467,g41467
g42299,g42299
g24540,g24540
g14895,g14895
g16320,g16320
g21202,g21202
g41424,g41424
g2450,g2450
g42749,g42749
g44441,g44441
g19562,g19562
g7472,g7472
g7474,g7474
g21040,g21040
g46,g46
g38479,g38479
g7724,g7724
g45044,g45044
g31554,g31554
g44030,g44030
g26706,g26706
g17865,g17865
g32596,g32596
g9450,g9450
g9451,g9451
g13027,g13027
g13028,g13028
g9454,g9454
g9455,g9455
g9469,g9469
g9470,g9470
g9481,g9481
g16445,g16445
g16446,g16446
g16416,g16416
g16417,g16417
g9441,g9441
g9442,g9442
g16434,g16434
g16435,g16435
g13222,g13222
g25300,g25300
g25309,g25309
g45326,g45326
g7067,g7067
g15359,g15359
g41221,g41221
g39017,g39017
g21026,g21026
g39776,g39776
g38025,g38025
g40193,g40193
g31900,g31900
g47431,g47431
g37145,g37145
g16597,g16597
g4126,g4126
g42127,g42127
g41905,g41905
g26133,g26133
g6070,g6070
g33185,g33185
g7265,g7265
g29319,g29319
g44406,g44406
g15056,g15056
g16600,g16600
g18066,g18066
g14413,g14413
g47679,g47679
g39679,g39679
g42669,g42669
g42670,g42670
g42671,g42671
g34361,g34361
g34362,g34362
g34363,g34363
g34388,g34388
g34389,g34389
g34390,g34390
g38243,g38243
g40625,g40625
g40626,g40626
g40627,g40627
g7188,g7188
g36648,g36648
g6100,g6100
g6109,g6109
g6110,g6110
g6111,g6111
g45570,g45570
g3938,g3938
g3939,g3939
g3940,g3940
g11289,g11289
g11290,g11290
g11291,g11291
g46119,g46119
g20535,g20535
g41718,g41718
g43262,g43262
g43263,g43263
g38189,g38189
g26459,g26459
g30749,g30749
g38174,g38174
g38175,g38175
g4160,g4160
g35056,g35056
g35057,g35057
g42224,g42224
g25930,g25930
g8175,g8175
g43208,g43208
g27864,g27864
g34486,g34486
g42244,g42244
g35274,g35274
g43373,g43373
g22078,g22078
g3863,g3863
g22498,g22498
g36572,g36572
g44475,g44475
g44476,g44476
g20157,g20157
g20158,g20158
g19419,g19419
g19420,g19420
g7164,g7164
g26831,g26831
g39505,g39505
g45401,g45401
g9201,g9201
g41674,g41674
g45342,g45342
g17663,g17663
g40151,g40151
g12660,g12660
g41733,g41733
g17036,g17036
g9402,g9402
g26984,g26984
g3967,g3967
g3986,g3986
g3987,g3987
g3972,g3972
g3997,g3997
g42774,g42774
g42775,g42775
g20975,g20975
g20976,g20976
g26436,g26436
g26437,g26437
g47748,g47748
g47749,g47749
g35649,g35649
g6949,g6949
g6953,g6953
g43419,g43419
g1168,g1168
g16424,g16424
g43448,g43448
g28164,g28164
g28165,g28165
g33861,g33861
g31187,g31187
g45078,g45078
g45079,g45079
g15557,g15557
g15558,g15558
g34029,g34029
g34030,g34030
g44198,g44198
g17619,g17619
g41135,g41135
g6864,g6864
g29614,g29614
g33089,g33089
g33090,g33090
g39049,g39049
g39050,g39050
g33095,g33095
g28541,g28541
g39053,g39053
g46510,g46510
g46511,g46511
g36801,g36801
g43980,g43980
g35248,g35248
g45870,g45870
g18882,g18882
g45000,g45000
g17209,g17209
g36509,g36509
g36510,g36510
g36511,g36511
g32490,g32490
g32491,g32491
g32492,g32492
g2839,g2839
g2840,g2840
g13179,g13179
g13180,g13180
g39168,g39168
g5025,g5025
g30795,g30795
g30796,g30796
g14727,g14727
g14728,g14728
g41018,g41018
g41019,g41019
g10742,g10742
g29001,g29001
g41771,g41771
g31194,g31194
g19437,g19437
g7364,g7364
g167,g167
g42694,g42694
g42695,g42695
g29192,g29192
g29193,g29193
g9977,g9977
g9978,g9978
g29204,g29204
g29205,g29205
g29213,g29213
g29226,g29226
g44373,g44373
g46158,g46158
g47049,g47049
g47050,g47050
g36907,g36907
g36908,g36908
g36909,g36909
g4982,g4982
g4983,g4983
g40149,g40149
g46249,g46249
g34995,g34995
g39393,g39393
g7475,g7475
g7068,g7068
g43063,g43063
g46442,g46442
g5850,g5850
g22570,g22570
g43895,g43895
g18354,g18354
g1961,g1961
g39987,g39987
g29574,g29574
g28082,g28082
g28083,g28083
g28084,g28084
g12019,g12019
g12020,g12020
g12021,g12021
g13174,g13174
g45844,g45844
g30447,g30447
g30448,g30448
g20558,g20558
g20559,g20559
g31484,g31484
g8653,g8653
g45451,g45451
g29445,g29445
g43871,g43871
g39956,g39956
g20307,g20307
g46797,g46797
g40922,g40922
g40207,g40207
g9050,g9050
g1462,g1462
g44905,g44905
g39941,g39941
g17503,g17503
g36899,g36899
g30598,g30598
g16096,g16096
g38737,g38737
g34235,g34235
g34236,g34236
g34263,g34263
g34289,g34289
g38617,g38617
g1374,g1374
g37416,g37416
g33745,g33745
g33749,g33749
g33743,g33743
g10224,g10224
g10225,g10225
g28994,g28994
g28995,g28995
g27030,g27030
g27031,g27031
g27052,g27052
g27053,g27053
g27054,g27054
g35370,g35370
g35371,g35371
g47297,g47297
g47298,g47298
g43563,g43563
g12535,g12535
g35503,g35503
g44767,g44767
g2613,g2613
g29910,g29910
g10039,g10039
g44977,g44977
g5858,g5858
g24727,g24727
g46906,g46906
g43439,g43439
g16782,g16782
g1995,g1995
g1997,g1997
g31749,g31749
g15171,g15171
g1546,g1546
g1547,g1547
g44574,g44574
g44575,g44575
g34588,g34588
g34589,g34589
g26803,g26803
g41860,g41860
g39361,g39361
g19353,g19353
g34384,g34384
g17574,g17574
g47582,g47582
g30929,g30929
g1334,g1334
g36470,g36470
g26148,g26148
g17707,g17707
g17708,g17708
g17709,g17709
g16793,g16793
g5481,g5481
g28946,g28946
g44346,g44346
g45989,g45989
g9521,g9521
g4249,g4249
g4252,g4252
g4257,g4257
g39711,g39711
g41026,g41026
g43343,g43343
g15712,g15712
g15713,g15713
g15714,g15714
g553,g553
g554,g554
g555,g555
g46881,g46881
g44885,g44885
g44886,g44886
g31339,g31339
g31340,g31340
g6717,g6717
g6718,g6718
g39812,g39812
g43874,g43874
g42443,g42443
g42444,g42444
g19136,g19136
g19137,g19137
g40934,g40934
g45513,g45513
g32533,g32533
g44337,g44337
g44338,g44338
g46405,g46405
g6286,g6286
g34191,g34191
g2598,g2598
g2609,g2609
g32824,g32824
g40288,g40288
g9372,g9372
g32026,g32026
g42631,g42631
g25904,g25904
g20038,g20038
g45307,g45307
g30256,g30256
g35205,g35205
g42503,g42503
g4059,g4059
g44358,g44358
g19794,g19794
g19556,g19556
g19804,g19804
g40991,g40991
g9875,g9875
g8793,g8793
g8796,g8796
g33596,g33596
g33597,g33597
g25657,g25657
g18590,g18590
g32563,g32563
g32564,g32564
g45984,g45984
g40036,g40036
g33158,g33158
g8895,g8895
g32309,g32309
g41464,g41464
g44623,g44623
g39839,g39839
g18817,g18817
g38593,g38593
g374,g374
g44490,g44490
g40106,g40106
g26789,g26789
g17565,g17565
g39001,g39001
g5933,g5933
g46424,g46424
g31391,g31391
g31394,g31394
g23843,g23843
g46856,g46856
g13844,g13844
g40918,g40918
g21667,g21667
g21668,g21668
g24163,g24163
g24164,g24164
g24185,g24185
g24186,g24186
g40454,g40454
g13508,g13508
g23546,g23546
g32673,g32673
g41149,g41149
g29592,g29592
g40549,g40549
g15681,g15681
g5548,g5548
g40390,g40390
g16010,g16010
g31448,g31448
g45688,g45688
